category,group,image_path,score
knife,group_117327,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_117327/image_2.jpg,60.0
knife,group_136270,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_136270/image_1.jpg,85.0
knife,group_136270,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_136270/image_2.jpg,90.0
knife,group_333704,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_333704/image_1.jpg,35.0
knife,group_333704,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_333704/image_2.jpg,75.0
knife,group_333704,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_333704/image_3.jpg,80.0
knife,group_17d61bac,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_17d61bac/image_1.jpg,30.0
knife,group_17d61bac,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_17d61bac/image_2.jpg,50.0
knife,group_113440,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_113440/image_1.jpg,85.0
knife,group_113440,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_113440/image_2.jpg,90.0
knife,group_113440,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_113440/image_3.jpg,75.0
knife,group_394658,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_394658/image_1.jpg,75.0
knife,group_394658,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_394658/image_2.jpg,80.0
knife,group_89367,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_89367/image_1.jpg,40.0
knife,group_89367,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_89367/image_2.jpg,55.0
knife,group_287167,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_287167/image_1.jpg,60.0
knife,group_287167,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_287167/image_2.jpg,70.0
knife,group_287167,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_287167/image_3.jpg,55.0
knife,group_57100,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_57100/image_1.jpg,85.0
knife,group_57100,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_57100/image_2.jpg,80.0
knife,group_57100,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_57100/image_3.jpg,75.0
knife,group_322625,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_322625/image_1.jpg,85.0
knife,group_322625,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_322625/image_2.jpg,80.0
knife,group_110672,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_110672/image_1.jpg,85.0
knife,group_110672,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_110672/image_2.jpg,50.0
knife,group_430753,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_430753/image_1.jpg,85.0
knife,group_430753,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_430753/image_2.jpg,70.0
knife,group_430753,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_430753/image_3.jpg,75.0
knife,group_430753,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_430753/image_4.jpg,80.0
knife,group_467347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_467347/image_1.jpg,55.0
knife,group_467347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_467347/image_2.jpg,70.0
knife,group_237453,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_237453/image_1.jpg,75.0
knife,group_237453,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_237453/image_2.jpg,85.0
knife,group_237453,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_237453/image_3.jpg,90.0
knife,group_123071,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_123071/image_1.jpg,85.0
knife,group_123071,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_123071/image_2.jpg,90.0
knife,group_270472,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_270472/image_1.jpg,20.0
knife,group_270472,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_270472/image_2.jpg,85.0
knife,group_251967,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_251967/image_1.jpg,85.0
knife,group_251967,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_251967/image_2.jpg,15.0
knife,group_272058,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_272058/image_1.jpg,10.0
knife,group_272058,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_272058/image_2.jpg,60.0
knife,group_272058,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_272058/image_3.jpg,75.0
knife,group_490843,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_490843/image_1.jpg,75.0
knife,group_490843,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_490843/image_2.jpg,85.0
knife,group_116731,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_116731/image_1.jpg,90.0
knife,group_116731,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_116731/image_2.jpg,80.0
knife,group_116731,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_116731/image_3.jpg,85.0
knife,group_306627,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_306627/image_1.jpg,75.0
knife,group_306627,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_306627/image_2.jpg,65.0
knife,group_482191,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_482191/image_1.jpg,85.0
knife,group_482191,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_482191/image_2.jpg,80.0
knife,group_482191,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_482191/image_3.jpg,90.0
knife,group_482191,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_482191/image_4.jpg,88.0
knife,group_182715,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_182715/image_1.jpg,90.0
knife,group_182715,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_182715/image_2.jpg,80.0
knife,group_113571,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_113571/image_1.jpg,35.0
knife,group_113571,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_113571/image_2.jpg,65.0
knife,group_416297,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_416297/image_1.jpg,45.0
knife,group_416297,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_416297/image_2.jpg,55.0
knife,group_206787,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_206787/image_1.jpg,90.0
knife,group_206787,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_206787/image_2.jpg,75.0
knife,group_362306,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_362306/image_1.jpg,92.0
knife,group_362306,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_362306/image_2.jpg,85.0
knife,group_76541,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_76541/image_1.jpg,55.0
knife,group_76541,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_76541/image_2.jpg,65.0
knife,group_557546,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_557546/image_1.jpg,90.0
knife,group_557546,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_557546/image_2.jpg,75.0
knife,group_557546,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_557546/image_3.jpg,10.0
knife,group_557546,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_557546/image_4.jpg,30.0
knife,group_323553,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_323553/image_1.jpg,20.0
knife,group_323553,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_323553/image_2.jpg,90.0
knife,group_323553,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_323553/image_3.jpg,70.0
knife,group_341891,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_341891/image_1.jpg,85.0
knife,group_341891,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_341891/image_2.jpg,75.0
knife,group_341891,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_341891/image_3.jpg,65.0
knife,group_317656,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_317656/image_1.jpg,70.0
knife,group_317656,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/knife/group_317656/image_2.jpg,75.0
spoon,group_392629,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_392629/image_1.jpg,90.0
spoon,group_392629,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_392629/image_2.jpg,65.0
spoon,group_392629,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_392629/image_3.jpg,85.0
spoon,group_473373,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_473373/image_1.jpg,85.0
spoon,group_473373,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_473373/image_2.jpg,80.0
spoon,group_439215,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_439215/image_1.jpg,75.0
spoon,group_439215,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_439215/image_2.jpg,80.0
spoon,group_33581,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_33581/image_1.jpg,85.0
spoon,group_33581,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_33581/image_2.jpg,75.0
spoon,group_415768,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_415768/image_1.jpg,85.0
spoon,group_415768,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_415768/image_2.jpg,75.0
spoon,group_200339,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_200339/image_1.jpg,60.0
spoon,group_200339,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_200339/image_2.jpg,65.0
spoon,group_200339,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_200339/image_3.jpg,70.0
spoon,group_154414,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_154414/image_1.jpg,70.0
spoon,group_154414,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_154414/image_2.jpg,65.0
spoon,group_154414,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_154414/image_3.jpg,75.0
spoon,group_17216,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_17216/image_1.jpg,75.0
spoon,group_17216,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_17216/image_2.jpg,85.0
spoon,group_17216,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_17216/image_3.jpg,90.0
spoon,group_204052,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_204052/image_1.jpg,90.0
spoon,group_204052,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_204052/image_2.jpg,85.0
spoon,group_193347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_193347/image_1.jpg,75.0
spoon,group_193347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_193347/image_2.jpg,80.0
spoon,group_193347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_193347/image_3.jpg,85.0
spoon,group_534892,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_534892/image_1.jpg,85.0
spoon,group_534892,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_534892/image_2.jpg,75.0
spoon,group_512912,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_512912/image_1.jpg,75.0
spoon,group_512912,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_512912/image_2.jpg,85.0
spoon,group_512912,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_512912/image_3.jpg,80.0
spoon,group_9258709e,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_9258709e/image_1.jpg,85.0
spoon,group_9258709e,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_9258709e/image_2.jpg,60.0
spoon,group_273658,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_273658/image_1.jpg,85.0
spoon,group_273658,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_273658/image_2.jpg,90.0
spoon,group_76015,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_76015/image_1.jpg,65.0
spoon,group_76015,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_76015/image_2.jpg,80.0
spoon,group_76015,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_76015/image_3.jpg,85.0
spoon,group_427654,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_427654/image_1.jpg,90.0
spoon,group_427654,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_427654/image_2.jpg,85.0
spoon,group_427654,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_427654/image_3.jpg,80.0
spoon,group_a23d4a9d,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_a23d4a9d/image_1.jpg,85.0
spoon,group_a23d4a9d,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_a23d4a9d/image_2.jpg,75.0
spoon,group_262308,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_262308/image_1.jpg,30.0
spoon,group_262308,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_262308/image_2.jpg,60.0
spoon,group_56289,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_56289/image_1.jpg,85.0
spoon,group_56289,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_56289/image_2.jpg,90.0
spoon,group_442886,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_442886/image_1.jpg,65.0
spoon,group_442886,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_442886/image_2.jpg,70.0
spoon,group_149212,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_149212/image_1.jpg,85.0
spoon,group_149212,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_149212/image_2.jpg,65.0
spoon,group_78264604,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_78264604/image_1.jpg,80.0
spoon,group_78264604,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_78264604/image_2.jpg,50.0
spoon,group_5e789f18,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5e789f18/image_1.jpg,85.0
spoon,group_5e789f18,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5e789f18/image_2.jpg,90.0
spoon,group_246777,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_246777/image_1.jpg,90.0
spoon,group_246777,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_246777/image_2.jpg,80.0
spoon,group_246777,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_246777/image_3.jpg,65.0
spoon,group_246777,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_246777/image_4.jpg,70.0
spoon,group_301762,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_301762/image_1.jpg,75.0
spoon,group_301762,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_301762/image_2.jpg,80.0
spoon,group_301762,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_301762/image_3.jpg,85.0
spoon,group_161129,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_161129/image_1.jpg,85.0
spoon,group_161129,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_161129/image_2.jpg,10.0
spoon,group_161129,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_161129/image_3.jpg,50.0
spoon,group_513434,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_513434/image_1.jpg,65.0
spoon,group_513434,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_513434/image_2.jpg,70.0
spoon,group_53a7113b,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_53a7113b/image_1.jpg,45.0
spoon,group_53a7113b,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_53a7113b/image_2.jpg,55.0
spoon,group_c9772705,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_c9772705/image_1.jpg,65.0
spoon,group_c9772705,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_c9772705/image_2.jpg,75.0
spoon,group_10b6edd1,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_10b6edd1/image_1.jpg,75.0
spoon,group_10b6edd1,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_10b6edd1/image_2.jpg,80.0
spoon,group_57cb1711,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_57cb1711/image_1.jpg,75.0
spoon,group_57cb1711,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_57cb1711/image_2.jpg,65.0
spoon,group_33931,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_33931/image_1.jpg,85.0
spoon,group_33931,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_33931/image_2.jpg,70.0
spoon,group_33931,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_33931/image_3.jpg,80.0
spoon,group_33931,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_33931/image_4.jpg,60.0
spoon,group_344582,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_344582/image_1.jpg,85.0
spoon,group_344582,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_344582/image_2.jpg,75.0
spoon,group_344582,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_344582/image_3.jpg,65.0
spoon,group_436467,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_436467/image_1.jpg,65.0
spoon,group_436467,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_436467/image_2.jpg,85.0
spoon,group_436467,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_436467/image_3.jpg,75.0
spoon,group_436467,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_436467/image_4.jpg,10.0
spoon,group_436467,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_436467/image_5.jpg,60.0
spoon,group_203076,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_203076/image_1.jpg,30.0
spoon,group_203076,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_203076/image_2.jpg,60.0
spoon,group_298680,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_298680/image_1.jpg,60.0
spoon,group_298680,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_298680/image_2.jpg,75.0
spoon,group_ddca318f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_ddca318f/image_1.jpg,85.0
spoon,group_ddca318f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_ddca318f/image_2.jpg,75.0
spoon,group_135364,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_135364/image_1.jpg,65.0
spoon,group_135364,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_135364/image_2.jpg,80.0
spoon,group_135364,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_135364/image_3.jpg,70.0
spoon,group_316482,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_316482/image_1.jpg,85.0
spoon,group_316482,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_316482/image_2.jpg,10.0
spoon,group_316482,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_316482/image_3.jpg,90.0
spoon,group_5ab20978,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5ab20978/image_1.jpg,75.0
spoon,group_5ab20978,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5ab20978/image_2.jpg,85.0
spoon,group_5fa85523,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5fa85523/image_1.jpg,85.0
spoon,group_5fa85523,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5fa85523/image_2.jpg,80.0
spoon,group_5fa85523,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_5fa85523/image_3.jpg,75.0
spoon,group_334736,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_334736/image_1.jpg,65.0
spoon,group_334736,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_334736/image_2.jpg,70.0
spoon,group_334736,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_334736/image_3.jpg,80.0
spoon,group_505619,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_505619/image_1.jpg,85.0
spoon,group_505619,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_505619/image_2.jpg,78.0
spoon,group_1507,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_1507/image_1.jpg,85.0
spoon,group_1507,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_1507/image_2.jpg,90.0
spoon,group_1507,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_1507/image_3.jpg,80.0
spoon,group_502686,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_502686/image_1.jpg,55.0
spoon,group_502686,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_502686/image_2.jpg,85.0
spoon,group_502686,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_502686/image_3.jpg,80.0
spoon,group_4d271958,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_4d271958/image_1.jpg,85.0
spoon,group_4d271958,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_4d271958/image_2.jpg,75.0
spoon,group_a34b36e7,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_a34b36e7/image_1.jpg,75.0
spoon,group_a34b36e7,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_a34b36e7/image_2.jpg,85.0
spoon,group_327794,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_327794/image_1.jpg,85.0
spoon,group_327794,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_327794/image_2.jpg,80.0
spoon,group_849d512f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_849d512f/image_1.jpg,85.0
spoon,group_849d512f,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_849d512f/image_2.jpg,90.0
spoon,group_465204,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_465204/image_1.jpg,85.0
spoon,group_465204,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/spoon/group_465204/image_2.jpg,80.0
chair,group_211347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_211347/image_1.jpg,25.0
chair,group_211347,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_211347/image_2.jpg,30.0
chair,group_249764,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_249764/image_1.jpg,35.0
chair,group_249764,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_249764/image_2.jpg,45.0
chair,group_03802053,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_03802053/image_1.jpg,75.0
chair,group_03802053,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_03802053/image_2.jpg,85.0
chair,group_79619,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/image_1.jpg,60.0
chair,group_79619,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/image_2.jpg,80.0
chair,group_79619,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/image_3.jpg,75.0
chair,group_79619,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/image_4.jpg,90.0
chair,group_80319,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_80319/image_1.jpg,85.0
chair,group_80319,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_80319/image_2.jpg,90.0
chair,group_154002,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_154002/image_1.jpg,35.0
chair,group_154002,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_154002/image_2.jpg,35.0
chair,group_327623,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_327623/image_1.jpg,25.0
chair,group_327623,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_327623/image_2.jpg,60.0
chair,group_327623,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_327623/image_3.jpg,35.0
chair,group_388510,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_388510/image_1.jpg,90.0
chair,group_388510,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_388510/image_2.jpg,80.0
chair,group_388510,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_388510/image_3.jpg,75.0
chair,group_388510,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_388510/image_4.jpg,70.0
chair,group_388510,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_388510/image_5.jpg,85.0
chair,group_434857,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_434857/image_1.jpg,65.0
chair,group_434857,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_434857/image_2.jpg,65.0
chair,group_b33766c0,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_b33766c0/image_1.jpg,75.0
chair,group_b33766c0,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_b33766c0/image_2.jpg,75.0
chair,group_90b6c7d5,home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_90b6c7d5/image_1.jpg,85.0
